sentence,token,position,token_type,analysis_type,pos,dep,full_source_entropy_bits,full_source_surprisal_bits,full_source_topk_entropy_k5_bits,full_source_topk_mass_k5,full_source_entmax_entropy_bits,full_source_entmax_surprisal_bits,full_source_entmax_topk_entropy_k5_bits,full_source_entmax_topk_mass_k5,full_source_entmax_branching_choices,full_bigram_source_entropy_bits,full_bigram_source_surprisal_bits,full_bigram_source_topk_entropy_k5_bits,full_bigram_source_topk_mass_k5,full_bigram_source_entmax_entropy_bits,full_bigram_source_entmax_surprisal_bits,full_bigram_source_entmax_topk_entropy_k5_bits,full_bigram_source_entmax_topk_mass_k5,full_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,full_target_entropy_bits,full_target_surprisal_bits,full_target_topk_entropy_k5_bits,full_target_topk_mass_k5,full_target_entmax_entropy_bits,full_target_entmax_surprisal_bits,full_target_entmax_topk_entropy_k5_bits,full_target_entmax_topk_mass_k5,full_target_entmax_branching_choices,full_bigram_target_entropy_bits,full_bigram_target_surprisal_bits,full_bigram_target_topk_entropy_k5_bits,full_bigram_target_topk_mass_k5,full_bigram_target_entmax_entropy_bits,full_bigram_target_entmax_surprisal_bits,full_bigram_target_entmax_topk_entropy_k5_bits,full_bigram_target_entmax_topk_mass_k5,full_bigram_target_entmax_branching_choices
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,</s>,21,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,A boy and a cat were playing in the yard. The cat gave the boy a ball.,6.520501136779785,21.392237377824305,1.5632266998291016,0.6242868304252625,0.9093626737594604,20.0,0.9093626141548157,0.9999999403953552,2.0,3.2846970558166504,0.6223926802923246,0.873725414276123,0.8822768330574036,0.6265023946762085,0.2459852616106302,0.626502275466919,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,<pad>,22,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,A boy and a cat were playing in the yard. The cat gave the boy a ball.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,6.063045024871826,21.603089801795374,1.12044095993042,0.6241066455841064,-0.0,20.0,-0.0,1.0,1.0,3.164876937866211,0.42896620879491854,0.6717082262039185,0.877367377281189,0.10115699470043182,0.01912992422673046,0.10115699470043182,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,4.463708400726318,1.7284614575474821,1.8777118921279907,0.8119995594024658,1.286834716796875,1.1025521390174822,1.2868345975875854,0.9999998807907104,3.0,11.806486129760742,30.706946445513797,1.9126498699188232,0.24045352637767792,0.8521962761878967,20.0,0.8521960973739624,0.9999998807907104,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁In,2,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,5.96774435043335,12.032140164956273,1.5902199745178223,0.6659287214279175,0.8621492385864258,20.0,0.8621493577957153,1.0000001192092896,3.0,3.4789748191833496,0.6830650055778538,1.347334861755371,0.8584001660346985,0.07773366570472717,0.013830542087413224,0.0777338296175003,1.0000001192092896,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁the,3,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,0.8301255106925964,0.06867445508956262,0.13100403547286987,0.9674572348594666,-0.0,-0.0,-0.0,1.0,1.0,4.217131614685059,0.8552719059481169,1.3985378742218018,0.8475242853164673,0.6023736000061035,0.22944377322450665,0.602373480796814,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁yard,4,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,4.876669883728027,1.3686682731696493,1.8201639652252197,0.7912957668304443,1.2534902095794678,0.5877997348439117,1.2534902095794678,1.0,3.0,2.658602714538574,0.3671720507333413,0.7209272384643555,0.884204089641571,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,3.780374050140381,0.4464435892059223,0.5921217799186707,0.8253107070922852,-0.0,-0.0,-0.0,1.0,1.0,3.5773532390594482,0.4502848849353797,0.8508025407791138,0.8557924628257751,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁boy,6,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,3.022286891937256,0.3916129603814712,0.7520149350166321,0.8863718509674072,-0.0,-0.0,-0.0,1.0,1.0,0.3382934331893921,0.022745934186871222,0.028995467349886894,0.9867501854896545,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁had,7,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,3.986264944076538,17.856957212530997,1.3051170110702515,0.8627312183380127,0.5339348912239075,20.0,0.5339348912239075,1.0,2.0,7.45842981338501,2.1098552379302116,2.0418331623077393,0.6421340107917786,1.3373870849609375,1.0105514466738839,1.3373870849609375,1.0,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁fun,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,7.8421173095703125,8.008927149186427,1.9208874702453613,0.556052565574646,1.1740880012512207,20.0,1.1740880012512207,1.0000001192092896,4.0,7.139435768127441,1.828691851171206,1.7207368612289429,0.6468215584754944,0.9982787370681763,0.9312071282235317,0.9982787370681763,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁with,9,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,1.8134512901306152,16.186416946402097,0.13645285367965698,0.9230313301086426,-0.0,20.0,-0.0,1.0,1.0,2.285435914993286,0.24512727568073614,0.4406191408634186,0.9119402766227722,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁his,10,target,full,PRON,poss,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,1.89710533618927,16.768496074324677,0.794262707233429,0.9347073435783386,0.0007283175364136696,20.0,0.000728145707398653,0.9999999403953552,2.0,2.9933125972747803,0.7143545211633662,1.3473670482635498,0.9185260534286499,0.5441400408744812,0.18375429549773822,0.544140100479126,1.0,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁cat,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,4.693256378173828,0.7879805939269933,1.1182234287261963,0.7513619661331177,0.013363577425479889,0.001730839354140097,0.013363406993448734,0.9999999403953552,2.0,3.7291722297668457,0.5476678789916247,0.8685262203216553,0.8334929943084717,0.1017843559384346,0.019277284056549136,0.10178451985120773,1.0000001192092896,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,.,12,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,2.4405593872070312,0.17709468590187977,0.0753084123134613,0.8909766674041748,-0.0,-0.0,-0.0,1.0,1.0,2.3813557624816895,0.17914695004434703,0.15222883224487305,0.8984739780426025,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁The,13,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,3.6626460552215576,0.6992698506473367,1.127812147140503,0.8551742434501648,0.5449801087379456,0.19347781253251983,0.544979989528656,0.9999999403953552,2.0,7.460261344909668,3.6412558513073474,1.931965708732605,0.49892598390579224,0.8237227201461792,3.232019872525447,0.8237227201461792,1.0,5.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁cat,14,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,4.693256378173828,0.7879805939269933,1.1182234287261963,0.7513619661331177,0.013363577425479889,0.001730839354140097,0.013363406993448734,0.9999999403953552,2.0,3.7291722297668457,0.5476678789916247,0.8685262203216553,0.8334929943084717,0.1017843559384346,0.019277284056549136,0.10178451985120773,1.0000001192092896,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁gave,15,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,4.0972065925598145,1.1882990935289144,1.5178782939910889,0.8515517711639404,0.9686332941055298,0.7276566895368063,0.9686332941055298,1.0,2.0,5.007068157196045,0.6910988599571714,0.9150975942611694,0.7350252866744995,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁the,16,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,0.8301255106925964,0.06867445508956262,0.13100403547286987,0.9674572348594666,-0.0,-0.0,-0.0,1.0,1.0,4.217131614685059,0.8552719059481169,1.3985378742218018,0.8475242853164673,0.6023736000061035,0.22944377322450665,0.602373480796814,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁boy,17,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,3.022286891937256,0.3916129603814712,0.7520149350166321,0.8863718509674072,-0.0,-0.0,-0.0,1.0,1.0,0.3382934331893921,0.022745934186871222,0.028995467349886894,0.9867501854896545,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁a,18,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,3.780374050140381,0.4464435892059223,0.5921217799186707,0.8253107070922852,-0.0,-0.0,-0.0,1.0,1.0,3.5773532390594482,0.4502848849353797,0.8508025407791138,0.8557924628257751,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁ball,19,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,2.2061760425567627,0.15645162616829353,0.07184681296348572,0.9033485054969788,-0.0,-0.0,-0.0,1.0,1.0,5.417715549468994,0.7127586865590996,0.8016802668571472,0.7297623157501221,0.059024930000305176,0.009901664061658731,0.059024930000305176,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,.,20,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,2.4405593872070312,0.17709468590187977,0.0753084123134613,0.8909766674041748,-0.0,-0.0,-0.0,1.0,1.0,2.3813557624816895,0.17914695004434703,0.15222883224487305,0.8984739780426025,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,</s>,21,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,6.063045024871826,21.603089801795374,1.12044095993042,0.6241066455841064,-0.0,20.0,-0.0,1.0,1.0,3.164876937866211,0.42896620879491854,0.6717082262039185,0.877367377281189,0.10115699470043182,0.01912992422673046,0.10115699470043182,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,<pad>,22,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,6.0,In the yard a boy had fun with his cat. The cat gave the boy a ball.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,8.264984130859375,21.33642571805288,1.7177424430847168,0.3289611339569092,0.42440417408943176,20.0,0.4244042932987213,1.0000001192092896,3.0,3.147979736328125,0.3668615263301391,0.5484504699707031,0.8721352219581604,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,4.46370792388916,1.7284616000240398,1.8777120113372803,0.811999499797821,1.286834716796875,1.1025521390174822,1.286834716796875,0.9999998807907104,3.0,11.806486129760742,30.706946445513797,1.9126498699188232,0.24045352637767792,0.8521962761878967,20.0,0.8521960973739624,0.9999998807907104,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁In,2,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,6.52617073059082,11.816198360662947,2.073349952697754,0.6592885851860046,1.5916754007339478,20.0,1.5916752815246582,1.0000001192092896,4.0,3.4789748191833496,0.6830650055778538,1.347334861755371,0.8584001660346985,0.07773366570472717,0.013830542087413224,0.0777338296175003,1.0000001192092896,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁the,3,target,full,DET,det,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.300624132156372,10.38355817239621,0.5244954824447632,0.8395568132400513,-0.0,20.0,-0.0,1.0,1.0,2.986856460571289,2.6911738323158203,1.0111253261566162,0.9006410837173462,0.281279981136322,4.356957228500082,0.281279981136322,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁yard,4,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.9052655696868896,1.9579143370044014,1.3357573747634888,0.8291118741035461,0.8351572155952454,1.9123867930492944,0.8351571559906006,0.9999998807907104,2.0,2.658602714538574,0.3671720507333413,0.7209272384643555,0.884204089641571,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.699887752532959,0.43469253244245004,0.5791701674461365,0.8308175802230835,-0.0,-0.0,-0.0,1.0,1.0,2.5456132888793945,0.2352185926681387,0.35920336842536926,0.8913747072219849,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁boy,6,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,2.684497594833374,0.28260711717325854,0.5035148859024048,0.8938903212547302,-0.0,-0.0,-0.0,1.0,1.0,0.43279069662094116,0.029514021217741326,0.03691478818655014,0.9829279780387878,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁had,7,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,5.85329008102417,11.99659515286198,2.1207990646362305,0.7447189688682556,1.8656246662139893,20.0,1.8656247854232788,0.9999999403953552,4.0,7.45842981338501,2.1098552379302116,2.0418331623077393,0.6421340107917786,1.3373870849609375,1.0105514466738839,1.3373870849609375,1.0,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁fun,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.8562474250793457,14.63380387018147,1.1855545043945312,0.8663139343261719,0.6018045544624329,20.0,0.6018045544624329,1.0,2.0,7.139435768127441,1.828691851171206,1.7207368612289429,0.6468215584754944,0.9982787370681763,0.9312071282235317,0.9982787370681763,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁with,9,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,1.4192383289337158,16.40604714363964,0.24933205544948578,0.9420480132102966,-0.0,20.0,-0.0,1.0,1.0,2.285435914993286,0.24512727568073614,0.4406191408634186,0.9119402766227722,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁a,10,target,full,DET,det,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.699887752532959,0.43469253244245004,0.5791701674461365,0.8308175802230835,-0.0,-0.0,-0.0,1.0,1.0,2.5456132888793945,0.2352185926681387,0.35920336842536926,0.8913747072219849,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁cat,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.192492961883545,19.095625754672028,0.9086823463439941,0.874009907245636,0.05113309994339943,20.0,0.05113309994339943,1.0,2.0,5.791278839111328,0.7210564684461367,0.7872698307037354,0.6961737871170044,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,.,12,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,2.4584085941314697,0.17860222296888473,0.07382615655660629,0.8898136615753174,-0.0,-0.0,-0.0,1.0,1.0,2.3874716758728027,0.18270519111314137,0.17394468188285828,0.899260401725769,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁A,13,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,5.735697269439697,17.461148941209874,1.3949525356292725,0.6882625818252563,0.2358713299036026,20.0,0.23587147891521454,1.0000001192092896,3.0,7.277669906616211,2.6613702394538277,2.1140153408050537,0.5199697613716125,1.4413613080978394,1.3199353114947585,1.4413611888885498,1.0,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁cat,14,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.192492961883545,19.095625754672028,0.9086823463439941,0.874009907245636,0.05113309994339943,20.0,0.05113309994339943,1.0,2.0,5.791278839111328,0.7210564684461367,0.7872698307037354,0.6961737871170044,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁gave,15,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.8846516609191895,1.9117325852687697,1.442370891571045,0.8607553839683533,0.8472917079925537,1.8672062864474663,0.8472917079925537,1.0,2.0,5.4026689529418945,0.8206380181719864,1.0654793977737427,0.6974301338195801,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁the,16,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.300624132156372,10.38355817239621,0.5244954824447632,0.8395568132400513,-0.0,20.0,-0.0,1.0,1.0,2.986856460571289,2.6911738323158203,1.0111253261566162,0.9006410837173462,0.281279981136322,4.356957228500082,0.281279981136322,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁boy,17,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,2.684497594833374,0.28260711717325854,0.5035148859024048,0.8938903212547302,-0.0,-0.0,-0.0,1.0,1.0,0.43279069662094116,0.029514021217741326,0.03691478818655014,0.9829279780387878,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁a,18,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,3.699887752532959,0.43469253244245004,0.5791701674461365,0.8308175802230835,-0.0,-0.0,-0.0,1.0,1.0,2.5456132888793945,0.2352185926681387,0.35920336842536926,0.8913747072219849,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁ball,19,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,2.1579270362854004,0.15175033930867526,0.0645405575633049,0.9055744409561157,-0.0,-0.0,-0.0,1.0,1.0,5.954169750213623,0.7962236601446302,0.8351432681083679,0.7015582323074341,0.14445529878139496,0.02993976181596922,0.14445529878139496,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,.,20,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,2.4584085941314697,0.17860222296888473,0.07382615655660629,0.8898136615753174,-0.0,-0.0,-0.0,1.0,1.0,2.3874716758728027,0.18270519111314137,0.17394468188285828,0.899260401725769,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,</s>,21,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,8.264984130859375,21.33642571805288,1.7177424430847168,0.3289611339569092,0.42440417408943176,20.0,0.4244042932987213,1.0000001192092896,3.0,3.147979736328125,0.3668615263301391,0.5484504699707031,0.8721352219581604,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,<pad>,22,target,full,PUNCT,punct,,,,,,,,,,,,,,,,,,,7.0,In the yard a boy had fun with a cat. A cat gave the boy a ball.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,6.715119361877441,21.488696376578883,1.3286534547805786,0.5703107714653015,0.24624556303024292,20.0,0.24624571204185486,1.0000001192092896,2.0,3.251072883605957,0.5374097373749843,0.8073557615280151,0.8802992701530457,0.4336022138595581,0.13470320123531518,0.4336022138595581,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,4.463708400726318,1.7244536077131898,1.8777118921279907,0.8119995594024658,1.286834716796875,1.096685017027129,1.2868345975875854,0.9999998807907104,3.0,11.806486129760742,30.706946445513797,1.9126498699188232,0.24045352637767792,0.8521962761878967,20.0,0.8521960973739624,0.9999998807907104,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,5.070281982421875,8.628322645376908,1.5566143989562988,0.765710711479187,0.9999897480010986,20.0,0.9999897480010986,1.0,2.0,3.4789748191833496,3.272820520129716,1.347334861755371,0.8584001660346985,0.07773366570472717,6.711664324882798,0.0777338296175003,1.0000001192092896,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁boy,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,4.613511562347412,0.7592760570470936,1.0813560485839844,0.7616261839866638,0.1095452532172203,0.02112399978946949,0.1095452532172203,1.0,2.0,4.6662750244140625,2.286225234696092,1.0735461711883545,0.7862718105316162,0.6583253145217896,2.554091488350791,0.6583253145217896,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁with,4,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,3.8132593631744385,5.0875431486344835,1.5634127855300903,0.8785692453384399,0.8990979790687561,20.0,0.8990978598594666,0.9999997615814209,3.0,9.029195785522461,2.863951369818551,2.0660414695739746,0.5322586297988892,1.3217558860778809,1.7226776904469743,1.3217558860778809,1.0,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,3.483745574951172,0.402764655465904,0.5592708587646484,0.8393347859382629,-0.0,-0.0,-0.0,1.0,1.0,2.9122977256774902,0.37084830050988765,0.7016255855560303,0.8826285600662231,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁cat,6,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,2.9246714115142822,0.36637624401037905,0.6814059615135193,0.8885810971260071,-0.0,-0.0,-0.0,1.0,1.0,3.0129361152648926,0.2835727851900345,0.3466227054595947,0.860772430896759,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁was,7,target,full,AUX,aux,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,2.6948914527893066,12.987732328812848,0.9130634069442749,0.8922492265701294,0.3001619279384613,20.0,0.300161749124527,0.9999999403953552,2.0,8.003631591796875,2.113067010326525,1.9220449924468994,0.5218920111656189,1.135471224784851,0.7016560190684399,1.1354713439941406,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu dał chłopiec piłkę.,▁playing,8,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,8.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,7.528138160705566,8.544635651519771,1.8852596282958984,0.5838517546653748,1.0816584825515747,20.0,1.0816586017608643,1.0,4.0,9.103544235229492,1.7605386946803343,1.4823943376541138,0.4307982325553894,0.23947139084339142,0.05797166945273241,0.23947152495384216,1.0000001192092896,2.0
