sentence,token,position,token_type,analysis_type,pos,dep,conditional_source_entropy_bits,conditional_source_surprisal_bits,conditional_source_topk_entropy_k5_bits,conditional_source_topk_mass_k5,conditional_source_entmax_entropy_bits,conditional_source_entmax_surprisal_bits,conditional_source_entmax_topk_entropy_k5_bits,conditional_source_entmax_topk_mass_k5,conditional_source_entmax_branching_choices,conditional_bigram_source_entropy_bits,conditional_bigram_source_surprisal_bits,conditional_bigram_source_topk_entropy_k5_bits,conditional_bigram_source_topk_mass_k5,conditional_bigram_source_entmax_entropy_bits,conditional_bigram_source_entmax_surprisal_bits,conditional_bigram_source_entmax_topk_entropy_k5_bits,conditional_bigram_source_entmax_topk_mass_k5,conditional_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,conditional_target_entropy_bits,conditional_target_surprisal_bits,conditional_target_topk_entropy_k5_bits,conditional_target_topk_mass_k5,conditional_target_entmax_entropy_bits,conditional_target_entmax_surprisal_bits,conditional_target_entmax_topk_entropy_k5_bits,conditional_target_entmax_topk_mass_k5,conditional_target_entmax_branching_choices,conditional_bigram_target_entropy_bits,conditional_bigram_target_surprisal_bits,conditional_bigram_target_topk_entropy_k5_bits,conditional_bigram_target_topk_mass_k5,conditional_bigram_target_entmax_entropy_bits,conditional_bigram_target_entmax_surprisal_bits,conditional_bigram_target_entmax_topk_entropy_k5_bits,conditional_bigram_target_entmax_topk_mass_k5,conditional_bigram_target_entmax_branching_choices
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁to,16,target,conditional,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard the cat was playing with the ball. The boy gave the ball to the cat.,12.701828956604004,8.484090745277623,2.257694721221924,0.13866674900054932,2.0914273262023926,20.0,1.9966883659362793,0.9853885173797607,7.0,3.3942909240722656,0.6129540134959816,1.0257701873779297,0.8802589178085327,0.5072853565216064,0.17211239711388474,0.507285475730896,1.0000001192092896,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,17,target,conditional,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard the cat was playing with the ball. The boy gave the ball to the cat.,6.706020355224609,8.4353001832671,2.122511863708496,0.6549400687217712,1.7015877962112427,20.0,1.7015879154205322,0.9999999403953552,4.0,2.2607879638671875,0.17375488866471034,0.14612755179405212,0.9007736444473267,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁cat,18,target,conditional,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard the cat was playing with the ball. The boy gave the ball to the cat.,11.064579010009766,14.102280540308614,1.1623663902282715,0.41375020146369934,0.4167441129684448,20.0,0.4167441129684448,1.0,2.0,1.1426374912261963,0.0892010201838271,0.10393793880939484,0.950023353099823,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,.,19,target,conditional,PUNCT,punct,,,,,,,,,,,,,,,,,,,1.0,In the yard the cat was playing with the ball. The boy gave the ball to the cat.,12.041400909423828,8.70417264355813,2.039839267730713,0.22043628990650177,1.3175431489944458,20.0,1.3175431489944458,1.0000001192092896,4.0,2.571779251098633,0.20078637325731294,0.17862488329410553,0.8885709047317505,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,4.377166271209717,15.84817206431912,1.3727333545684814,0.8309506773948669,0.7914511561393738,20.0,0.7914512157440186,1.0000001192092896,3.0,4.772249221801758,2.3111183937683024,1.463334083557129,0.7894225716590881,0.7251579761505127,2.3102831714011702,0.7251579761505127,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁cat,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,12.59678840637207,14.654876205159736,1.777352213859558,0.2600569427013397,1.0983850955963135,20.0,1.0983850955963135,1.0,3.0,2.835540771484375,0.26527270684831405,0.3458378314971924,0.8704198598861694,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁was,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,13.017138481140137,13.90900858954122,2.2028002738952637,0.12772561609745026,1.7716165781021118,20.0,1.7673802375793457,0.9996154308319092,6.0,8.27785587310791,2.3630260774490677,1.981831431388855,0.546218991279602,1.3040982484817505,1.1234992594146207,1.3040982484817505,0.9999998807907104,3.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁playing,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,9.206331253051758,16.405399182338115,1.9659149646759033,0.42425337433815,0.928004801273346,20.0,0.9280048608779907,1.0000003576278687,5.0,10.282445907592773,1.7320007811603968,1.0419254302978516,0.36984407901763916,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁football,4,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,8.889910697937012,12.72774141829703,2.183661937713623,0.5173150897026062,1.860459566116333,20.0,1.860459566116333,1.0,4.0,5.368534088134766,2.503664164976451,2.0410895347595215,0.7551614046096802,1.5014641284942627,2.0948139105318817,1.5014641284942627,1.0,4.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁in,5,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,7.374267578125,8.1083532058126,0.910176157951355,0.5669662952423096,-0.0,20.0,-0.0,1.0,1.0,3.2721822261810303,0.5000912351494442,0.9044009447097778,0.8756082653999329,0.12980051338672638,0.026139405993460443,0.12980034947395325,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,6,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,8.693504333496094,3.1452426883770053,2.117278575897217,0.41812145709991455,1.403480052947998,1.5679719946474158,1.4034801721572876,0.9999998807907104,5.0,4.130978107452393,0.6665870602739417,1.1519761085510254,0.8317365646362305,0.24876342713832855,0.06102860161750955,0.24876342713832855,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁yard,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,11.843597412109375,15.795547958944224,1.7146153450012207,0.34117597341537476,0.9504270553588867,20.0,0.9504270553588867,1.0,2.0,1.9738680124282837,0.2427948622676312,0.5099074840545654,0.914770781993866,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,.,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,11.537443161010742,6.15208912555397,1.699906587600708,0.25317469239234924,0.9231147766113281,20.0,0.9231147766113281,1.0,2.0,2.661776065826416,0.2142945140553965,0.22402897477149963,0.8865452408790588,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁The,9,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,4.377166271209717,15.84817206431912,1.3727333545684814,0.8309506773948669,0.7914511561393738,20.0,0.7914512157440186,1.0000001192092896,3.0,4.772249221801758,2.3111183937683024,1.463334083557129,0.7894225716590881,0.7251579761505127,2.3102831714011702,0.7251579761505127,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁boy,10,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,3.1830551624298096,17.830842474593133,0.15429635345935822,0.8460290431976318,-0.0,20.0,-0.0,1.0,1.0,8.50297737121582,3.4241364974981794,1.9169371128082275,0.518450140953064,1.1094321012496948,3.0222270346305473,1.1094321012496948,1.0000001192092896,4.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁gave,11,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,10.790755271911621,17.571972916013706,1.5292446613311768,0.3129635453224182,0.6147322654724121,20.0,0.6147320866584778,0.9999999403953552,2.0,3.999058723449707,0.6256079985826477,0.9475390315055847,0.7964989542961121,0.04889213666319847,0.007897608662119601,0.04889213666319847,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,12,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,8.693504333496094,3.1452426883770053,2.117278575897217,0.41812145709991455,1.403480052947998,1.5679719946474158,1.4034801721572876,0.9999998807907104,5.0,4.130978107452393,0.6665870602739417,1.1519761085510254,0.8317365646362305,0.24876342713832855,0.06102860161750955,0.24876342713832855,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁cat,13,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,12.59678840637207,14.654876205159736,1.777352213859558,0.2600569427013397,1.0983850955963135,20.0,1.0983850955963135,1.0,3.0,2.835540771484375,0.26527270684831405,0.3458378314971924,0.8704198598861694,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁a,14,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,12.3470458984375,12.424646684928495,2.088776111602783,0.19592434167861938,1.3622361421585083,20.0,1.3622361421585083,0.9999999403953552,4.0,5.814554691314697,0.9214470132042397,1.3464651107788086,0.7364840507507324,0.0996137261390686,0.01876851630031638,0.0996137261390686,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁ball,15,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,10.869060516357422,11.659399277998888,2.0812904834747314,0.3366764187812805,1.2758572101593018,20.0,1.2664825916290283,0.9990876913070679,6.0,6.435749053955078,1.1455817570112656,1.3552985191345215,0.6707859039306641,0.5830705165863037,0.21684398015360692,0.5830705165863037,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,.,16,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,11.537443161010742,6.15208912555397,1.699906587600708,0.25317469239234924,0.9231147766113281,20.0,0.9231147766113281,1.0,2.0,2.661776065826416,0.2142945140553965,0.22402897477149963,0.8865452408790588,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,</s>,17,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,3.6875178813934326,2.199354021259865,0.9533668756484985,0.8508817553520203,0.6253406405448914,2.6777751623703736,0.6253405213356018,0.9999999403953552,2.0,3.134059429168701,0.6374059961160119,0.8982722759246826,0.8923263549804688,0.6788070797920227,0.28528451228849977,0.6788070797920227,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,<pad>,18,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,5.2394819259643555,21.43896266363158,1.0200369358062744,0.7317183017730713,0.29534417390823364,20.0,0.29534417390823364,1.0,2.0,,,,,,,,,
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,<pad>,19,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,5.2394819259643555,21.43896266363158,1.0200369358062744,0.7317183017730713,0.29534417390823364,20.0,0.29534417390823364,1.0,2.0,,,,,,,,,
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,<pad>,20,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The cat was playing football in the yard. The boy gave the cat a ball.,5.2394819259643555,21.43896266363158,1.0200369358062744,0.7317183017730713,0.29534417390823364,20.0,0.29534417390823364,1.0,2.0,,,,,,,,,
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁In,0,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.489564895629883,0.32792519450861174,0.6614892482757568,0.8885369896888733,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,1,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.672931671142578,10.470648685720006,2.0155625343322754,0.16114497184753418,1.0696439743041992,20.0,1.0696439743041992,0.9999998211860657,4.0,3.794682741165161,0.8166072258509812,1.1735174655914307,0.8515984416007996,0.7552947402000427,0.3535565406346625,0.7552946209907532,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁yard,2,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,13.141932487487793,15.349213922399032,2.2129428386688232,0.22823767364025116,1.7994637489318848,20.0,1.7994637489318848,0.9999998807907104,5.0,2.1911041736602783,0.2741382636080156,0.5336853265762329,0.9011229276657104,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,3,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.672931671142578,10.470648685720006,2.0155625343322754,0.16114497184753418,1.0696439743041992,20.0,1.0696439743041992,0.9999998211860657,4.0,3.794682741165161,0.8166072258509812,1.1735174655914307,0.8515984416007996,0.7552947402000427,0.3535565406346625,0.7552946209907532,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁cat,4,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,13.061203002929688,15.473377071113038,1.6460936069488525,0.2662361264228821,0.925594687461853,20.0,0.925594687461853,0.9999998807907104,2.0,5.428528308868408,0.7121429355372174,0.9178532361984253,0.7453471422195435,0.03469007462263107,0.005253303887589474,0.034690242260694504,1.0000001192092896,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁had,5,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.663586616516113,21.15985329214904,2.0759334564208984,0.16518497467041016,1.321157693862915,20.0,1.306398868560791,0.9984399080276489,6.0,6.8513593673706055,1.6634234336435028,1.8798372745513916,0.6586178541183472,0.9315677285194397,0.5435374158989654,0.9315677881240845,1.0000001192092896,4.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁fun,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,10.499741554260254,11.963182806179507,2.10549259185791,0.2951916754245758,1.529523253440857,20.0,1.3963022232055664,0.9751366376876831,6.0,7.014245986938477,2.159455436536699,1.9231574535369873,0.6590595245361328,1.4459459781646729,1.3076359694557733,1.4459459781646729,1.0,3.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁with,7,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,7.718070030212402,13.067567064491,1.750935673713684,0.5665843486785889,0.8106831908226013,20.0,0.8106831312179565,0.9999999403953552,3.0,3.287221670150757,0.4570426626043841,0.7681411504745483,0.8699619770050049,0.08187627047300339,0.014738179741612515,0.08187610656023026,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,8,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.672931671142578,10.470648685720006,2.0155625343322754,0.16114497184753418,1.0696439743041992,20.0,1.0696439743041992,0.9999998211860657,4.0,3.794682741165161,0.8166072258509812,1.1735174655914307,0.8515984416007996,0.7552947402000427,0.3535565406346625,0.7552946209907532,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁ball,9,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,8.153017044067383,17.88159052335793,0.9623683094978333,0.5450747013092041,-0.0,20.0,-0.0,1.0,1.0,2.159909248352051,0.17699931407364147,0.18009495735168457,0.9047958254814148,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,.,10,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.590265274047852,7.7578249014656775,2.1538751125335693,0.17829430103302002,1.563018798828125,20.0,1.5630186796188354,1.0,5.0,2.390908718109131,0.17741876389956357,0.11841416358947754,0.8955117464065552,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁The,11,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,3.9669015407562256,12.831907279994194,0.8541936278343201,0.8258246779441833,0.36803728342056274,20.0,0.3680371046066284,0.9999999403953552,2.0,3.4777276515960693,4.065117491976862,0.5971968173980713,0.8394666910171509,-0.0,20.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁boy,12,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,3.510246515274048,17.881077140230452,0.4591205418109894,0.840147078037262,-0.0,20.0,-0.0,1.0,1.0,2.9344234466552734,3.8554351048352737,0.5918847918510437,0.8740394711494446,-0.0,20.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁gave,13,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,11.420012474060059,17.328801584505797,1.972865104675293,0.29887205362319946,1.3146634101867676,20.0,1.3146634101867676,1.0,3.0,2.9745097160339355,0.3624661319015818,0.4813101589679718,0.8329731822013855,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,14,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.672931671142578,10.470648685720006,2.0155625343322754,0.16114497184753418,1.0696439743041992,20.0,1.0696439743041992,0.9999998211860657,4.0,3.794682741165161,0.8166072258509812,1.1735174655914307,0.8515984416007996,0.7552947402000427,0.3535565406346625,0.7552946209907532,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁cat,15,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,13.061203002929688,15.473377071113038,1.6460936069488525,0.2662361264228821,0.925594687461853,20.0,0.925594687461853,0.9999998807907104,2.0,5.428528308868408,0.7121429355372174,0.9178532361984253,0.7453471422195435,0.03469007462263107,0.005253303887589474,0.034690242260694504,1.0000001192092896,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,16,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.672931671142578,10.470648685720006,2.0155625343322754,0.16114497184753418,1.0696439743041992,20.0,1.0696439743041992,0.9999998211860657,4.0,3.794682741165161,0.8166072258509812,1.1735174655914307,0.8515984416007996,0.7552947402000427,0.3535565406346625,0.7552946209907532,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁ball,17,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,8.153017044067383,17.88159052335793,0.9623683094978333,0.5450747013092041,-0.0,20.0,-0.0,1.0,1.0,2.159909248352051,0.17699931407364147,0.18009495735168457,0.9047958254814148,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,.,18,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,12.590265274047852,7.7578249014656775,2.1538751125335693,0.17829430103302002,1.563018798828125,20.0,1.5630186796188354,1.0,5.0,2.390908718109131,0.17741876389956357,0.11841416358947754,0.8955117464065552,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,</s>,19,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,3.9597301483154297,1.6781667050643925,1.0528144836425781,0.8448561429977417,0.9057910442352295,1.6380006910515097,0.9057911038398743,1.0000001192092896,2.0,2.6200718879699707,0.21629961997564692,0.21629059314727783,0.8867257237434387,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,<pad>,20,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,In the yard the cat had fun with the ball. The boy gave the cat the ball.,3.535045623779297,21.127967994854746,0.10076221823692322,0.8278797268867493,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁In,0,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.489564895629883,0.32792519450861174,0.6614892482757568,0.8885369896888733,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,1,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",9.047882080078125,3.584363179693089,2.155190944671631,0.38700252771377563,1.5856654644012451,2.130835436370336,1.5856654644012451,0.9999999403953552,5.0,3.397155284881592,0.4385606615911994,0.8299969434738159,0.8666442632675171,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁yard,2,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",13.141932487487793,15.349213922399032,2.2129428386688232,0.22823767364025116,1.7994637489318848,20.0,1.7994637489318848,0.9999998807907104,5.0,2.1911041736602783,0.2741382636080156,0.5336853265762329,0.9011229276657104,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,",",3,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",12.816500663757324,11.892221492690394,2.244798183441162,0.11859134584665298,2.1416406631469727,20.0,1.9494760036468506,0.9485763907432556,6.0,6.3712053298950195,4.0065571849915464,1.9788376092910767,0.6693081259727478,0.9875028133392334,11.18702522763958,0.9875028729438782,1.0000001192092896,4.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁the,4,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",9.047882080078125,3.584363179693089,2.155190944671631,0.38700252771377563,1.5856654644012451,2.130835436370336,1.5856654644012451,0.9999999403953552,5.0,3.397155284881592,0.4385606615911994,0.8299969434738159,0.8666442632675171,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁cat,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",12.230287551879883,14.956473350875493,1.6400662660598755,0.3052084445953369,0.9431702494621277,20.0,0.9431702494621277,1.0,2.0,2.8290138244628906,0.24605134442604593,0.24273547530174255,0.8681265115737915,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁was,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",12.713876724243164,14.312734643323198,2.0779786109924316,0.1492615044116974,1.311993956565857,20.0,1.311993956565857,0.9999999403953552,5.0,6.556458950042725,2.1707440325358656,1.786192774772644,0.6484636068344116,0.9646516442298889,1.3593011768476708,0.9646516442298889,1.0,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁playing,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",10.032011985778809,15.21743493534939,2.072974920272827,0.35394129157066345,1.2922699451446533,20.0,1.2922699451446533,0.9999998807907104,5.0,10.489021301269531,2.0949291649406736,1.4427975416183472,0.3437943458557129,0.40982115268707275,0.12371997862398264,0.4098210334777832,0.9999999403953552,2.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁football,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",8.175457954406738,13.46819129744658,1.9839760065078735,0.5688221454620361,1.5459327697753906,20.0,1.5459327697753906,0.9999998807907104,4.0,4.807252407073975,2.884607982655161,1.9556429386138916,0.8059179782867432,1.0102686882019043,3.099497524617998,1.0102686882019043,1.0,4.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,.,9,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",11.481443405151367,5.992845576509466,1.7496793270111084,0.2523219585418701,0.8055776357650757,20.0,0.8055776357650757,1.0,2.0,2.6192002296447754,0.20424845623902427,0.17846137285232544,0.885930061340332,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się kot piłką. Kotu dał chłopiec piłkę.,▁The,10,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,"In the yard, the cat was playing football. The boy gave the cat a ball.",4.448723793029785,13.193613222797971,1.1053375005722046,0.8072636723518372,0.6386767625808716,20.0,0.6386767625808716,1.0,2.0,4.491100788116455,3.6216593640923556,0.8761065006256104,0.7752644419670105,-0.0,20.0,-0.0,1.0,1.0
